kredit_id,musteri_id,kredit_novu,kredit_meblegi,valyuta,verilme_tarixi,bitme_tarixi,faiz_derecesi,muddet_ay
1839,2144,Mikro Biznes,1342.06,USD,2023-10-25,2031-03-17,19.85,90
1840,117,İstehlak,6283.73,USD,2023-03-02,2027-02-09,17.61,48
1841,1514,İstehlak,4076.08,AZN,2024-01-02,2028-12-06,18.4,60
1842,1015,Avto,7192.12,EUR,2024-05-08,2028-09-14,16.69,53
1843,1302,İstehlak,22766.15,USD,2023-06-25,2026-01-10,21.18,31
1844,479,Avto,66105.84,EUR,2023-03-07,2026-07-19,14.56,41
1845,2357,Avto,5448.21,EUR,2023-08-01,2028-02-06,12.29,55
1846,1571,İstehlak,12226.64,USD,2024-06-12,2025-08-06,19.64,14
1847,1167,İstehlak,4944.26,EUR,2025-10-17,2027-09-07,16.88,23
1848,1154,İstehlak,25969.71,AZN,2025-10-15,2027-11-04,16.78,25
1849,837,İpoteka,48251.63,EUR,2023-01-28,2033-08-03,8.64,128
1850,1127,İpoteka,151427.4,EUR,2023-02-11,2034-10-11,7.84,142
1851,2389,Mikro Biznes,39180.0,USD,2025-07-05,2031-02-04,13.65,68
1852,1070,İstehlak,4418.68,AZN,2025-03-04,2027-11-19,18.31,33
1853,621,İstehlak,9959.23,USD,2024-02-10,2027-04-25,18.55,39
1854,2398,İstehlak,18984.58,AZN,2023-05-19,2024-10-10,17.29,17
1855,1460,Mikro Biznes,28246.48,EUR,2024-08-05,2026-05-27,18.08,22
1856,1175,İstehlak,3946.35,AZN,2023-02-02,2027-09-09,18.6,56
1857,1288,Avto,67891.18,AZN,2025-06-13,2027-08-02,16.32,26
1858,443,İstehlak,23177.09,EUR,2024-03-10,2027-07-23,19.65,41
1859,2371,Avto,13019.2,AZN,2024-03-19,2028-07-26,11.34,53
1860,1027,İstehlak,16432.16,AZN,2023-09-19,2027-05-31,15.07,45
1861,1143,İstehlak,15023.74,AZN,2024-03-23,2026-10-09,17.25,31
1862,539,Mikro Biznes,11302.32,EUR,2024-11-26,2030-07-28,12.5,69
1863,2342,Avto,73992.0,EUR,2025-06-04,2031-08-02,13.26,75
1864,2135,Mikro Biznes,14433.75,EUR,2023-08-06,2026-05-22,19.22,34
1865,1629,Mikro Biznes,28733.99,USD,2024-07-10,2030-03-11,15.78,69
1866,529,İstehlak,18838.25,AZN,2022-10-29,2026-04-11,18.03,42
1867,2292,İstehlak,27283.47,AZN,2025-09-23,2026-09-18,19.11,12
1868,2092,İstehlak,8192.45,EUR,2023-06-18,2027-05-28,20.54,48
1869,1233,İstehlak,5481.18,AZN,2025-01-14,2029-01-23,20.94,49
1870,1560,Avto,53137.82,EUR,2024-09-01,2028-09-10,13.89,49
1871,1939,İstehlak,21145.39,USD,2023-01-14,2024-07-07,21.84,18
1872,207,İstehlak,1298.31,AZN,2025-05-15,2030-01-19,19.46,57
1873,51,Mikro Biznes,49769.76,AZN,2023-02-05,2025-10-22,16.56,33
1874,1147,İstehlak,4435.17,EUR,2024-05-21,2025-12-12,17.09,19
1875,802,Avto,40425.55,USD,2025-01-15,2027-12-01,17.95,35
1876,1661,Avto,31884.23,AZN,2023-05-02,2025-05-21,11.91,25
1877,234,Mikro Biznes,34896.68,AZN,2025-01-22,2027-09-09,16.43,32
1878,2020,Avto,6268.68,EUR,2023-02-28,2025-04-18,16.64,26
1879,895,Mikro Biznes,3641.92,EUR,2025-01-13,2032-12-02,18.47,96
1880,1205,Mikro Biznes,16364.81,AZN,2022-11-25,2024-08-16,19.94,21
1881,612,Avto,50763.16,AZN,2023-02-22,2027-05-02,17.81,51
1882,632,Mikro Biznes,32851.77,EUR,2025-04-11,2028-06-24,16.97,39
1883,2487,Mikro Biznes,13589.4,AZN,2023-11-03,2028-08-08,15.96,58
1884,744,Avto,52084.58,AZN,2022-12-09,2027-10-14,11.71,59
1885,2016,İstehlak,11156.25,USD,2024-09-15,2027-08-01,17.19,35
1886,71,Avto,57562.09,EUR,2024-10-30,2031-07-26,13.62,82
1887,1908,İstehlak,4737.88,AZN,2025-08-02,2029-02-12,21.08,43
1888,831,Mikro Biznes,29702.05,EUR,2025-04-23,2032-06-15,16.3,87
1889,748,Avto,73194.08,EUR,2023-07-07,2029-02-05,17.0,68
1890,1227,Avto,15626.73,AZN,2023-08-21,2027-07-01,10.31,47
1891,1200,Mikro Biznes,37657.08,EUR,2024-11-16,2028-06-28,18.11,44
1892,1194,Avto,36287.15,USD,2022-12-09,2027-07-16,11.93,56
1893,2471,Mikro Biznes,49835.68,USD,2023-07-14,2030-02-07,18.42,80
1894,2292,Avto,5545.59,USD,2025-05-26,2030-05-30,17.54,61
1895,583,İstehlak,27966.94,USD,2022-11-22,2026-06-04,17.95,43
1896,566,Avto,17023.6,USD,2024-01-04,2028-04-12,14.83,52
1897,1241,Avto,8376.04,USD,2024-09-04,2030-09-03,14.49,73
1898,444,İstehlak,6630.98,EUR,2024-01-16,2027-08-28,17.72,44
1899,609,İstehlak,22543.71,USD,2023-10-05,2027-10-14,18.78,49
1900,19,Avto,26776.69,EUR,2025-03-31,2027-04-20,11.99,25
1901,1068,İpoteka,166174.18,EUR,2025-10-12,2049-06-08,8.11,288
1902,1530,Mikro Biznes,10915.59,EUR,2023-05-13,2028-03-17,14.98,59
1903,2251,Mikro Biznes,9257.52,EUR,2025-04-15,2028-06-28,12.33,39
1904,812,İpoteka,32220.89,EUR,2023-06-29,2028-10-30,8.07,65
1905,2156,Mikro Biznes,42738.74,EUR,2023-10-10,2027-01-22,12.51,40
1906,375,İstehlak,29502.24,EUR,2025-06-13,2026-09-06,15.86,15
1907,866,İpoteka,160656.49,AZN,2023-01-22,2034-11-20,7.5,144
1908,341,Avto,49286.25,AZN,2023-06-14,2026-03-30,15.43,34
1909,2359,İpoteka,277148.39,AZN,2025-03-04,2031-09-29,8.82,80
1910,2251,Mikro Biznes,49487.37,USD,2025-08-18,2033-03-09,12.01,92
1911,2265,İstehlak,1599.86,EUR,2025-08-22,2027-02-13,17.44,18
1912,332,Mikro Biznes,12304.48,AZN,2023-07-15,2024-11-06,14.09,16
1913,641,Mikro Biznes,6927.36,AZN,2024-02-07,2031-01-01,12.57,84
1914,149,İpoteka,244528.83,EUR,2025-01-30,2031-05-29,7.54,77
1915,354,Mikro Biznes,39216.8,USD,2024-12-23,2031-05-21,15.12,78
1916,345,İpoteka,213668.49,AZN,2024-08-11,2037-10-02,9.67,160
1917,279,İstehlak,13496.03,AZN,2025-09-04,2030-08-09,20.98,60
1918,1744,İstehlak,13289.77,USD,2023-04-19,2026-01-03,15.38,33
1919,1821,İstehlak,8682.28,EUR,2024-03-31,2026-01-20,16.57,22
1920,179,Mikro Biznes,17504.13,EUR,2022-12-25,2030-02-16,18.57,87
1921,863,İpoteka,286726.49,AZN,2023-10-17,2038-10-28,9.24,183
1922,2460,Mikro Biznes,5248.5,USD,2023-08-11,2029-01-11,18.54,66
1923,1105,Avto,66856.87,USD,2025-08-06,2029-02-16,10.9,43
1924,1656,Mikro Biznes,21863.23,EUR,2023-08-03,2029-10-30,12.6,76
1925,1913,Mikro Biznes,38811.37,USD,2023-05-06,2027-12-11,14.8,56
1926,1493,İstehlak,17694.06,USD,2023-09-16,2025-10-05,15.06,25
1927,1031,Mikro Biznes,22687.42,AZN,2024-11-07,2030-03-11,13.42,65
1928,1578,İstehlak,20226.1,EUR,2024-08-18,2026-02-09,18.15,18
1929,1249,Mikro Biznes,37013.57,EUR,2025-02-07,2027-08-26,12.48,31
1930,1250,İstehlak,29378.1,EUR,2025-03-25,2029-06-02,19.6,51
1931,1070,Mikro Biznes,10974.13,USD,2023-12-23,2031-11-11,14.51,96
1932,2048,Mikro Biznes,12054.11,EUR,2023-09-24,2031-06-14,18.55,94
1933,736,İpoteka,298429.41,EUR,2025-09-17,2041-04-26,8.42,190
1934,977,İstehlak,14833.71,EUR,2025-07-16,2029-01-26,20.71,43
1935,775,İstehlak,24005.48,AZN,2023-10-16,2028-08-20,16.5,59
1936,193,İstehlak,12180.32,EUR,2024-01-26,2025-04-20,15.38,15
1937,1979,Avto,54153.03,EUR,2025-09-20,2027-12-09,14.75,27
1938,1466,İstehlak,21044.13,AZN,2022-12-15,2025-12-29,17.56,37
1939,1339,Mikro Biznes,18900.68,AZN,2023-09-11,2029-09-09,18.9,73
1940,518,İstehlak,22669.95,USD,2023-03-16,2027-07-23,17.36,53
1941,1518,İpoteka,196506.43,AZN,2023-01-08,2045-03-13,9.16,270
1942,273,Mikro Biznes,16007.49,AZN,2024-09-30,2028-02-12,13.56,41
1943,2161,İstehlak,15124.54,AZN,2023-03-24,2024-11-13,17.98,20
1944,233,Mikro Biznes,35061.17,USD,2025-03-15,2027-07-03,17.68,28
1945,92,İstehlak,5741.28,USD,2024-11-19,2027-05-08,20.2,30
1946,2318,Avto,65045.15,AZN,2024-01-18,2027-09-29,15.45,45
1947,438,Avto,54719.34,EUR,2023-04-22,2026-02-05,10.11,34
1948,2123,Mikro Biznes,37441.5,AZN,2023-12-11,2029-01-13,17.15,62
1949,1688,Avto,7422.62,USD,2024-01-09,2029-05-12,15.35,65
1950,48,İpoteka,57704.91,EUR,2025-08-18,2045-08-03,7.9,243
1951,361,İpoteka,297340.76,USD,2024-08-19,2050-11-01,9.78,319
1952,2412,İpoteka,20939.7,AZN,2024-03-17,2031-05-10,8.64,87
1953,595,Mikro Biznes,26895.79,EUR,2025-01-15,2026-08-08,17.1,19
1954,1101,İpoteka,99804.97,USD,2022-12-11,2050-08-16,7.08,337
1955,109,Avto,66564.89,AZN,2025-04-17,2028-07-30,17.57,40
1956,1204,İpoteka,256910.56,USD,2023-09-19,2039-10-25,9.54,196
1957,1023,Mikro Biznes,4736.44,AZN,2025-07-30,2032-09-21,17.0,87
1958,1974,İstehlak,3968.92,AZN,2023-02-18,2026-06-02,15.48,40
1959,605,İpoteka,88516.96,EUR,2024-01-05,2033-11-13,8.12,120
1960,289,Avto,29956.42,USD,2024-08-26,2026-12-14,13.1,28
1961,2282,Mikro Biznes,12933.98,USD,2023-06-11,2029-08-08,14.7,75
1962,228,İpoteka,27006.37,EUR,2022-12-14,2041-05-08,7.34,224
1963,2257,İstehlak,29613.22,USD,2023-11-04,2027-12-13,15.39,50
1964,1605,İstehlak,20196.3,EUR,2024-03-09,2025-08-01,16.29,17
1965,127,İstehlak,16947.32,EUR,2024-01-26,2027-10-07,18.42,45
1966,1625,İpoteka,258721.79,EUR,2025-08-17,2038-09-08,7.81,159
1967,73,Mikro Biznes,49769.14,AZN,2024-04-25,2028-01-05,15.88,45
1968,154,İpoteka,156226.96,AZN,2023-05-10,2043-08-23,8.46,247
1969,185,İpoteka,123543.7,EUR,2023-06-03,2030-02-26,9.4,82
1970,1215,İpoteka,29817.77,USD,2023-02-27,2051-05-31,7.46,344
1971,1886,İpoteka,261656.76,EUR,2023-12-07,2032-10-20,9.2,108
1972,1823,Avto,17835.84,AZN,2025-04-23,2030-04-27,11.46,61
1973,1085,Mikro Biznes,40614.34,USD,2025-10-04,2030-09-08,16.81,60
1974,2291,Mikro Biznes,16833.26,EUR,2022-12-06,2029-01-03,16.02,74
1975,513,İpoteka,172179.97,USD,2025-09-11,2030-09-15,8.85,61
1976,259,İpoteka,134071.49,AZN,2024-08-16,2030-06-16,7.9,71
1977,2103,İpoteka,157175.08,EUR,2022-12-27,2037-01-12,9.92,171
1978,2335,İpoteka,251999.1,AZN,2023-04-21,2030-11-10,7.26,92
1979,1568,Mikro Biznes,6779.42,EUR,2025-04-24,2027-11-10,17.3,31
1980,868,Avto,21145.09,EUR,2023-09-17,2026-10-31,16.47,38
1981,350,Avto,44094.43,AZN,2023-07-19,2026-04-04,17.19,33
1982,1587,Avto,7195.16,EUR,2023-11-18,2027-06-30,11.18,44
1983,2395,Mikro Biznes,37928.29,EUR,2023-01-01,2029-01-29,18.24,74
1984,931,Avto,30707.99,USD,2024-01-11,2028-08-17,12.44,56
1985,276,Avto,39463.3,AZN,2025-01-12,2031-02-10,16.04,74
1986,321,Mikro Biznes,7844.75,USD,2022-11-22,2030-03-15,15.62,89
1987,1083,Mikro Biznes,9895.03,AZN,2024-06-16,2026-02-06,14.15,20
1988,1465,Avto,50303.49,AZN,2024-07-01,2027-11-13,14.49,41
1989,1143,İstehlak,13827.7,EUR,2024-08-06,2027-10-20,21.69,39
1990,2051,Mikro Biznes,27242.74,USD,2024-08-03,2028-08-12,12.18,49
1991,161,İstehlak,11069.91,USD,2023-12-01,2026-10-16,16.16,35
1992,839,İpoteka,195498.01,EUR,2024-10-24,2039-12-05,8.54,184
1993,2412,Mikro Biznes,22691.83,USD,2023-06-13,2030-10-04,17.75,89
1994,1743,Avto,57663.72,AZN,2025-01-02,2027-01-22,10.31,25
1995,773,İpoteka,87311.65,USD,2023-07-09,2035-09-04,7.62,148
1996,1705,Avto,48643.53,EUR,2023-12-22,2026-12-06,14.91,36
1997,1192,Mikro Biznes,49642.65,EUR,2023-08-15,2026-05-01,15.17,33
1998,1336,İstehlak,8924.48,AZN,2023-07-27,2026-05-12,16.76,34
1999,2079,Avto,11202.46,AZN,2023-01-30,2027-02-08,14.88,49
2000,2221,İstehlak,14660.88,EUR,2024-10-04,2025-09-29,16.09,12
2001,1910,İstehlak,12242.58,USD,2024-08-18,2026-04-10,16.82,20
2002,150,Avto,25628.22,AZN,2023-12-31,2026-08-17,13.27,32
2003,1165,Mikro Biznes,33039.56,EUR,2024-12-05,2029-05-13,19.17,54
2004,2481,İstehlak,24039.24,AZN,2025-09-13,2028-06-29,19.67,34
2005,447,Mikro Biznes,18455.28,USD,2024-11-11,2026-10-02,17.57,23
2006,1511,İstehlak,6783.67,EUR,2025-03-11,2027-06-29,17.61,28
2007,1930,Avto,13195.61,USD,2023-04-15,2027-06-23,14.33,51
2008,2217,Mikro Biznes,41146.27,AZN,2025-09-06,2033-04-27,12.95,93
2009,2101,Mikro Biznes,3330.65,EUR,2025-03-08,2029-08-14,15.31,54
2010,2103,İpoteka,148396.41,EUR,2023-09-30,2051-05-06,9.27,336
2011,409,İstehlak,19597.6,USD,2024-10-28,2027-05-16,17.14,31
2012,1555,İpoteka,196542.41,AZN,2025-03-13,2047-02-16,8.85,267
2013,53,Mikro Biznes,27083.93,USD,2024-10-08,2031-06-04,15.22,81
2014,1133,Avto,30543.53,EUR,2025-09-17,2029-04-29,15.09,44
2015,2361,İstehlak,11553.07,EUR,2024-11-25,2029-02-02,16.8,51
2016,310,İpoteka,111962.6,USD,2023-10-12,2028-09-15,7.67,60
2017,60,İpoteka,145672.35,AZN,2024-10-16,2044-02-04,7.28,235
2018,1731,Mikro Biznes,49882.27,EUR,2025-10-05,2031-11-03,13.25,74
2019,1280,Avto,29144.43,EUR,2023-09-24,2027-06-05,15.32,45
2020,2313,İstehlak,24381.13,USD,2025-03-29,2026-08-21,16.82,17
2021,1964,Avto,4498.09,USD,2024-08-20,2029-11-22,10.81,64
2022,2489,Mikro Biznes,4973.24,EUR,2025-09-03,2027-07-25,16.74,23
2023,1419,Avto,64532.29,EUR,2025-06-12,2030-02-16,14.65,57
2024,1712,Avto,64998.86,EUR,2023-05-14,2028-05-17,11.36,61
2025,2208,Mikro Biznes,36759.95,USD,2024-05-19,2029-05-23,18.04,61
2026,1472,İpoteka,104160.03,EUR,2023-02-10,2032-02-23,8.94,110
2027,427,Mikro Biznes,19596.14,EUR,2024-08-31,2030-12-28,17.36,77
2028,618,İstehlak,10048.54,EUR,2024-12-26,2026-05-20,21.08,17
2029,984,Mikro Biznes,42552.86,USD,2024-01-30,2026-07-18,13.4,30
2030,1518,Mikro Biznes,3803.44,USD,2024-05-25,2032-01-14,18.14,93
2031,1564,İpoteka,279663.98,USD,2024-10-15,2042-12-10,7.75,221
2032,94,İstehlak,22940.66,USD,2025-07-22,2026-11-14,18.43,16
2033,1171,Mikro Biznes,27413.5,USD,2024-12-03,2030-08-04,12.33,69
2034,2456,İpoteka,158210.22,USD,2023-03-27,2040-04-26,9.14,208
2035,157,Mikro Biznes,26382.41,AZN,2024-11-12,2031-08-08,16.68,82
2036,922,Mikro Biznes,15670.89,USD,2023-03-14,2026-07-26,17.58,41
2037,1012,Avto,78448.71,USD,2023-10-23,2028-06-28,17.37,57
2038,2329,Mikro Biznes,5298.61,AZN,2023-01-16,2029-07-13,14.46,79
2039,533,Avto,27370.86,EUR,2025-03-19,2028-06-01,17.26,39
2040,58,İpoteka,102657.32,EUR,2024-10-15,2038-11-01,9.99,171
2041,1522,Avto,66000.47,AZN,2023-08-29,2027-03-11,13.5,43
2042,1951,Mikro Biznes,47915.34,AZN,2025-07-09,2029-06-18,12.87,48
2043,160,İstehlak,26540.07,USD,2024-09-28,2026-01-21,16.25,16
2044,2282,İpoteka,80618.03,EUR,2022-12-10,2031-07-26,7.7,105
2045,2097,Mikro Biznes,42773.14,AZN,2024-07-16,2028-10-23,14.97,52
2046,1858,Mikro Biznes,27319.0,AZN,2025-08-21,2031-03-23,18.97,68
2047,1830,İpoteka,174494.78,AZN,2023-01-25,2030-08-16,9.38,92
2048,863,İstehlak,25127.14,AZN,2024-01-05,2027-12-15,17.88,48
2049,596,Avto,32979.97,AZN,2023-01-27,2026-05-11,14.72,40
2050,2411,İstehlak,2625.2,EUR,2023-03-20,2026-01-03,19.61,34
2051,2461,Avto,26598.62,USD,2023-02-05,2028-07-08,15.99,66
2052,1294,İpoteka,70893.86,EUR,2025-06-02,2046-09-10,7.46,259
2053,604,İstehlak,4725.84,EUR,2025-05-28,2029-08-05,17.79,51
2054,695,İpoteka,60759.66,AZN,2025-02-11,2043-10-05,9.64,227
2055,1318,İpoteka,28393.83,USD,2024-04-18,2040-02-24,7.51,193
2056,1474,Avto,76094.57,EUR,2024-01-12,2028-11-16,10.81,59
2057,2255,Avto,48178.64,USD,2024-03-08,2029-08-09,13.43,66
2058,1911,Mikro Biznes,36335.53,USD,2023-12-26,2026-11-10,17.08,35
2059,314,İpoteka,132991.04,AZN,2024-12-14,2042-11-10,8.6,218
2060,421,İstehlak,25730.47,EUR,2024-11-20,2029-10-25,21.69,60
2061,1580,Avto,17859.92,USD,2023-10-08,2026-09-22,16.54,36
2062,434,İstehlak,4815.22,EUR,2023-05-23,2024-08-15,16.07,15
2063,961,Mikro Biznes,30395.55,USD,2024-01-26,2030-12-20,19.25,84
2064,2260,İpoteka,31565.47,AZN,2024-12-26,2046-11-01,8.76,266
2065,1664,İpoteka,288607.88,AZN,2024-07-03,2039-02-15,8.84,178
2066,464,Mikro Biznes,36161.45,EUR,2023-10-27,2030-03-24,18.64,78
2067,104,İpoteka,143856.36,EUR,2025-10-22,2042-01-26,8.08,198
2068,1028,Avto,67882.73,AZN,2024-01-25,2028-02-03,11.76,49
2069,1096,Mikro Biznes,35558.32,EUR,2023-05-30,2027-12-05,14.38,55
2070,885,Avto,50771.92,AZN,2024-10-04,2026-09-24,10.23,24
2071,143,İstehlak,6307.23,EUR,2024-12-04,2029-09-09,20.64,58
2072,1333,Avto,45320.16,EUR,2024-07-07,2028-05-17,17.89,47
2073,488,Mikro Biznes,25896.67,AZN,2025-08-29,2032-02-24,14.43,79
2074,2008,Avto,37064.53,EUR,2024-03-18,2030-05-16,14.87,75
2075,1483,İpoteka,170538.14,EUR,2024-11-14,2051-07-26,7.33,325
2076,2295,Avto,15500.89,AZN,2025-07-06,2030-08-09,17.63,62
2077,1614,Avto,57873.47,EUR,2022-11-19,2026-04-02,12.11,41
2078,2062,İstehlak,27494.87,EUR,2025-04-05,2030-02-08,17.61,59
2079,526,Avto,5895.89,EUR,2023-01-30,2026-09-11,12.2,44
2080,2059,İpoteka,26727.04,AZN,2024-08-29,2050-09-12,9.97,317
2081,83,İpoteka,139274.41,AZN,2025-01-26,2031-10-22,8.8,82
2082,1018,Mikro Biznes,25999.7,AZN,2024-04-27,2026-08-15,13.43,28
2083,2355,İstehlak,18353.43,AZN,2024-08-04,2026-09-23,19.44,26
2084,351,Avto,14950.37,AZN,2025-10-03,2030-03-11,12.9,54
2085,1790,İstehlak,9082.61,EUR,2023-01-13,2024-11-03,20.1,22
2086,1613,Avto,28770.06,AZN,2022-10-25,2025-10-09,14.66,36
2087,2107,Mikro Biznes,15370.12,EUR,2023-10-01,2025-11-19,13.78,26
2088,1232,Avto,77832.18,USD,2024-07-15,2028-02-25,11.78,44
2089,425,İstehlak,25400.2,USD,2024-06-14,2027-10-27,19.27,41
2090,604,Avto,46525.41,AZN,2024-04-25,2028-11-30,13.15,56
2091,102,Avto,75014.05,EUR,2024-05-02,2027-04-17,13.18,36
2092,2189,İstehlak,1607.97,EUR,2024-05-28,2026-05-18,17.42,24
2093,1421,İpoteka,97611.44,AZN,2023-08-29,2032-05-13,9.18,106
2094,545,Avto,13898.31,USD,2025-01-19,2028-10-30,14.13,46
2095,1676,Avto,15164.6,AZN,2023-01-27,2025-09-13,14.4,32
2096,1085,Avto,52185.17,USD,2025-08-04,2031-12-01,12.28,77
2097,2093,İstehlak,2602.95,AZN,2024-09-05,2025-12-29,17.63,16
2098,2397,Avto,10074.52,USD,2023-02-12,2025-07-01,11.47,29
2099,700,Mikro Biznes,9267.19,AZN,2023-11-14,2027-06-26,13.65,44
2100,571,İpoteka,144015.56,AZN,2023-02-11,2031-12-26,7.92,108
2101,918,İstehlak,21202.52,EUR,2025-03-15,2029-05-23,17.12,51
2102,1758,Avto,7209.97,AZN,2022-12-03,2028-03-06,17.22,64
2103,1687,İstehlak,24791.25,EUR,2025-05-27,2027-08-15,19.03,27
2104,2272,İstehlak,23901.95,EUR,2024-01-21,2026-03-11,18.64,26
2105,27,İstehlak,4033.18,USD,2025-07-13,2029-12-19,17.32,54
2106,376,İpoteka,258214.19,EUR,2023-12-23,2045-07-30,7.68,263
2107,314,İpoteka,92833.4,USD,2023-02-08,2030-07-31,9.06,91
2108,1863,Avto,69531.38,AZN,2025-06-14,2030-02-18,10.57,57
2109,1716,Mikro Biznes,5320.24,EUR,2023-11-07,2024-12-31,15.45,14
2110,2190,Avto,62921.21,USD,2023-08-21,2026-07-06,14.15,35
2111,1038,Avto,7779.53,EUR,2024-08-21,2031-03-18,17.48,80
2112,1543,Avto,19544.57,USD,2024-10-11,2030-11-09,12.94,74
2113,896,İstehlak,11981.57,EUR,2024-05-12,2027-03-28,18.37,35
2114,1940,Avto,76070.31,USD,2025-02-22,2028-03-08,10.86,37
2115,233,Mikro Biznes,10320.18,EUR,2023-03-30,2024-05-23,15.73,14
2116,372,İpoteka,76535.87,EUR,2024-12-09,2049-09-29,8.09,302
2117,344,İpoteka,257128.66,USD,2024-06-14,2048-01-10,9.18,287
2118,1703,İpoteka,296377.51,EUR,2024-08-15,2038-11-30,9.42,174
2119,848,Mikro Biznes,13139.04,EUR,2024-03-22,2027-10-03,17.61,43
2120,584,Mikro Biznes,26706.74,USD,2025-07-11,2033-03-01,16.72,93
2121,75,Mikro Biznes,47733.87,EUR,2025-10-05,2030-01-12,18.74,52
2122,2176,İstehlak,28120.59,AZN,2024-11-23,2029-04-01,21.35,53
2123,1281,İstehlak,20827.4,AZN,2025-01-12,2029-11-17,15.88,59
2124,140,İpoteka,207575.69,USD,2023-02-23,2051-08-25,8.89,347
2125,203,Avto,26111.88,USD,2024-09-24,2029-05-01,16.07,56
2126,409,Avto,38179.13,EUR,2023-01-20,2027-08-27,16.6,56
2127,2359,Avto,33420.11,USD,2023-11-05,2028-07-11,17.81,57
2128,368,Mikro Biznes,28229.41,AZN,2023-03-03,2027-08-09,19.29,54
2129,665,İstehlak,21441.32,USD,2023-05-21,2025-04-10,21.18,23
2130,191,Avto,10558.17,USD,2023-06-01,2027-07-10,14.77,50
2131,1073,Avto,59788.88,AZN,2023-10-13,2027-12-21,15.75,51
2132,2413,Mikro Biznes,20379.43,EUR,2025-02-20,2027-08-09,12.94,30
2133,1047,İstehlak,15150.29,AZN,2023-07-23,2027-11-29,19.33,53
2134,400,İpoteka,31794.16,EUR,2024-09-23,2051-07-04,8.43,326
2135,1277,Mikro Biznes,49819.64,EUR,2025-02-18,2026-04-14,13.44,14
2136,367,İpoteka,234898.62,AZN,2024-05-03,2047-08-01,7.74,283
2137,1382,İpoteka,169975.29,EUR,2023-06-23,2051-12-23,9.91,347
2138,251,Mikro Biznes,38085.7,USD,2024-07-12,2027-03-29,18.45,33
2139,992,Mikro Biznes,25004.26,AZN,2023-07-02,2030-03-27,15.77,82
2140,1136,İpoteka,297992.09,EUR,2024-05-01,2035-04-04,9.92,133
2141,2007,Mikro Biznes,30912.49,AZN,2024-03-09,2027-05-23,17.42,39
2142,1018,Avto,76211.01,EUR,2023-04-21,2027-01-30,10.72,46
2143,1124,Mikro Biznes,26984.63,USD,2024-02-23,2029-01-27,17.98,60
2144,1836,İstehlak,12067.73,USD,2023-08-22,2027-01-03,21.97,41
2145,387,Mikro Biznes,33832.42,AZN,2025-01-28,2030-02-01,13.61,61
2146,924,Avto,12841.15,EUR,2024-04-21,2028-11-26,12.91,56
2147,97,İstehlak,19665.18,AZN,2025-05-13,2026-11-04,15.76,18
2148,1668,İpoteka,93413.92,USD,2025-08-19,2037-01-18,7.37,139
2149,694,İpoteka,270551.1,AZN,2024-11-14,2044-11-29,9.23,244
2150,12,Mikro Biznes,34827.57,EUR,2024-07-13,2031-11-04,17.28,89
2151,1950,İpoteka,145880.44,USD,2025-01-04,2033-04-22,9.71,101
2152,2113,Avto,7719.43,USD,2023-04-19,2028-08-20,10.97,65
2153,1116,Mikro Biznes,49516.66,USD,2024-09-28,2032-04-19,15.57,92
2154,1361,İpoteka,132402.7,USD,2024-02-25,2031-11-15,9.13,94
2155,809,Avto,57977.96,AZN,2025-06-20,2029-06-29,13.52,49
2156,742,Avto,60681.93,EUR,2025-04-20,2028-05-04,13.09,37
2157,675,Mikro Biznes,14508.94,USD,2023-08-09,2024-10-02,18.9,14
2158,578,Mikro Biznes,27228.37,USD,2023-09-05,2025-08-25,13.84,24
2159,1250,Avto,9599.04,USD,2022-11-07,2025-09-22,14.69,35
2160,1120,Avto,7756.3,AZN,2023-01-10,2027-04-19,16.52,52
2161,95,Avto,65014.5,USD,2023-07-04,2026-03-20,11.9,33
2162,542,İpoteka,193960.66,AZN,2022-12-02,2045-10-02,8.91,278
2163,490,Mikro Biznes,17528.63,EUR,2024-05-26,2031-07-19,14.59,87
2164,1098,Mikro Biznes,19850.96,EUR,2023-02-26,2026-06-10,13.83,40
2165,351,İpoteka,283712.77,EUR,2024-01-14,2032-07-30,9.81,104
2166,460,Mikro Biznes,12835.37,USD,2024-03-28,2031-01-21,13.08,83
2167,1949,İpoteka,298789.29,AZN,2024-10-03,2031-10-27,8.18,86
2168,2443,İpoteka,81721.94,AZN,2024-03-28,2033-10-07,9.27,116
2169,1160,Mikro Biznes,38785.02,EUR,2024-01-29,2027-09-10,13.39,44
2170,1224,İstehlak,11604.93,AZN,2022-12-18,2027-01-26,21.54,50
2171,722,İpoteka,85272.78,EUR,2025-05-28,2054-08-24,9.52,356
2172,1977,İpoteka,111305.34,EUR,2025-08-21,2034-01-06,9.91,102
2173,170,İpoteka,220467.1,EUR,2025-10-02,2042-07-05,8.18,204
2174,2000,İstehlak,19729.9,AZN,2024-09-17,2028-03-30,21.46,43
2175,614,İpoteka,291679.71,AZN,2024-07-20,2029-08-23,9.06,62
2176,827,Mikro Biznes,26793.41,AZN,2025-05-08,2026-10-30,17.35,18
2177,209,Mikro Biznes,12693.43,AZN,2023-03-07,2029-11-30,18.48,82
2178,1775,Avto,74450.37,AZN,2025-05-08,2031-05-07,12.44,73
2179,1921,İstehlak,24275.19,USD,2024-12-05,2027-02-23,15.34,27
2180,1981,İstehlak,2002.19,AZN,2023-01-08,2027-06-16,16.94,54
2181,2360,İstehlak,15063.42,AZN,2024-05-30,2025-05-25,19.71,12
