odenis_id,kredit_id,odenis_tarixi,odenis_meblegi,odenis_novu,status
5154,1804,2024-04-27,650.64,Əsas borc,Ödənilib
5155,2898,2025-08-31,368.46,Əsas borc,Qismən Ödənilib
5156,631,2025-02-26,668.13,Əsas borc,Gecikib
5157,2738,2023-08-30,717.66,Cərimə,Ödənilib
5158,2221,2024-07-31,604.16,Əsas borc,Qismən Ödənilib
5159,1696,2025-05-04,136.79,Cərimə,Ödənilib
5160,1099,2025-01-30,630.92,Cərimə,Ödənilib
5161,218,2024-04-06,131.36,Faiz,Qismən Ödənilib
5162,1303,2025-10-18,260.71,Faiz,Gecikib
5163,1503,2024-10-10,522.38,Faiz,Qismən Ödənilib
5164,175,2023-10-30,110.9,Cərimə,Qismən Ödənilib
5165,2875,2025-07-08,916.69,Cərimə,Ödənilib
5166,2569,2024-06-27,785.1,Faiz,Ödənilib
5167,2703,2025-10-01,567.64,Əsas borc,Gecikib
5168,2585,2024-02-26,1038.29,Əsas borc,Ödənilib
5169,2711,2023-10-17,438.75,Əsas borc,Ödənilib
5170,44,2024-03-11,1478.13,Faiz,Gecikib
5171,2150,2025-08-11,350.9,Əsas borc,Gecikib
5172,2830,2025-01-24,810.6,Faiz,Ödənilib
5173,807,2025-08-19,1134.31,Faiz,Qismən Ödənilib
5174,793,2025-08-07,396.56,Faiz,Qismən Ödənilib
5175,83,2024-06-08,368.32,Əsas borc,Qismən Ödənilib
5176,2555,2023-12-31,888.55,Faiz,Ödənilib
5177,2800,2025-08-24,541.79,Faiz,Ödənilib
5178,2902,2025-02-24,680.89,Cərimə,Ödənilib
5179,50,2025-07-08,516.01,Faiz,Gecikib
5180,2495,2024-09-01,1536.19,Faiz,Qismən Ödənilib
5181,1588,2025-03-13,304.82,Əsas borc,Gecikib
5182,299,2024-07-04,488.2,Cərimə,Qismən Ödənilib
5183,2364,2024-07-01,128.19,Faiz,Ödənilib
5184,740,2025-01-26,503.66,Cərimə,Qismən Ödənilib
5185,474,2025-09-13,368.46,Faiz,Qismən Ödənilib
5186,600,2025-07-18,1921.73,Cərimə,Ödənilib
5187,413,2024-07-09,593.13,Cərimə,Ödənilib
5188,1316,2025-05-28,1509.41,Əsas borc,Ödənilib
5189,2500,2025-03-07,293.47,Əsas borc,Ödənilib
5190,2799,2025-04-21,715.28,Cərimə,Gecikib
5191,90,2025-10-19,99.14,Cərimə,Qismən Ödənilib
5192,2287,2024-11-01,434.77,Faiz,Qismən Ödənilib
5193,382,2023-09-01,892.01,Faiz,Ödənilib
5194,1818,2025-09-09,233.19,Cərimə,Ödənilib
5195,1043,2024-09-23,752.2,Faiz,Gecikib
5196,1889,2023-07-29,459.0,Əsas borc,Ödənilib
5197,1687,2025-10-10,668.78,Cərimə,Qismən Ödənilib
5198,669,2025-04-21,454.6,Cərimə,Qismən Ödənilib
5199,699,2025-06-03,550.69,Cərimə,Gecikib
5200,2232,2025-10-21,537.83,Əsas borc,Qismən Ödənilib
5201,2562,2025-07-14,894.9,Faiz,Ödənilib
5202,240,2024-10-01,451.72,Cərimə,Gecikib
5203,720,2025-06-30,478.43,Cərimə,Gecikib
5204,1501,2025-05-01,422.29,Faiz,Qismən Ödənilib
5205,1061,2025-07-04,522.51,Faiz,Qismən Ödənilib
5206,2034,2025-04-27,1548.04,Əsas borc,Qismən Ödənilib
5207,2182,2024-07-11,599.57,Əsas borc,Gecikib
5208,878,2024-09-11,590.23,Cərimə,Qismən Ödənilib
5209,2184,2024-02-03,344.33,Əsas borc,Gecikib
5210,1198,2024-08-29,385.38,Faiz,Qismən Ödənilib
5211,1217,2025-01-07,627.72,Əsas borc,Qismən Ödənilib
5212,2499,2024-06-08,763.02,Cərimə,Gecikib
5213,2144,2023-10-21,215.21,Əsas borc,Qismən Ödənilib
5214,1685,2025-09-29,281.89,Cərimə,Ödənilib
5215,2448,2025-09-21,660.72,Cərimə,Ödənilib
5216,880,2025-10-12,65.55,Faiz,Gecikib
5217,552,2024-12-12,440.82,Əsas borc,Ödənilib
5218,1745,2025-02-06,1649.27,Cərimə,Qismən Ödənilib
5219,2229,2025-09-18,1743.19,Əsas borc,Qismən Ödənilib
5220,14,2024-12-18,768.66,Cərimə,Gecikib
5221,2951,2024-10-20,1781.15,Faiz,Qismən Ödənilib
5222,1311,2024-10-28,267.78,Cərimə,Gecikib
5223,2212,2025-05-27,134.64,Cərimə,Ödənilib
5224,530,2024-03-09,892.53,Əsas borc,Gecikib
5225,2023,2025-09-04,740.15,Faiz,Gecikib
5226,903,2024-12-28,983.2,Cərimə,Gecikib
5227,1862,2025-03-24,354.67,Əsas borc,Ödənilib
5228,2642,2024-06-08,654.41,Əsas borc,Qismən Ödənilib
5229,1812,2025-10-04,1046.9,Əsas borc,Gecikib
5230,2005,2025-03-23,567.85,Cərimə,Gecikib
5231,1714,2025-10-09,152.96,Cərimə,Qismən Ödənilib
5232,291,2024-03-29,204.42,Cərimə,Qismən Ödənilib
5233,1175,2025-02-08,386.01,Faiz,Gecikib
5234,71,2024-07-28,473.07,Cərimə,Qismən Ödənilib
5235,486,2025-07-21,134.61,Əsas borc,Ödənilib
5236,1248,2025-03-06,257.23,Cərimə,Ödənilib
5237,2168,2025-01-17,1178.83,Cərimə,Gecikib
5238,789,2025-07-20,530.45,Cərimə,Gecikib
5239,1484,2024-03-07,182.73,Cərimə,Gecikib
5240,1347,2025-04-15,304.95,Əsas borc,Ödənilib
5241,2258,2025-07-13,1165.69,Əsas borc,Gecikib
5242,2446,2025-10-01,335.98,Cərimə,Gecikib
5243,2735,2025-02-13,434.03,Əsas borc,Ödənilib
5244,1757,2025-09-05,955.57,Cərimə,Qismən Ödənilib
5245,1383,2025-10-10,112.67,Faiz,Gecikib
5246,279,2025-07-03,233.43,Cərimə,Gecikib
5247,1007,2024-05-25,610.35,Faiz,Ödənilib
5248,2249,2025-08-03,1256.66,Əsas borc,Gecikib
5249,38,2025-09-11,826.3,Faiz,Qismən Ödənilib
5250,2212,2025-05-01,178.05,Cərimə,Gecikib
5251,2929,2025-09-05,358.85,Faiz,Qismən Ödənilib
5252,1216,2025-03-01,438.43,Faiz,Ödənilib
5253,2270,2025-07-12,697.57,Cərimə,Qismən Ödənilib
5254,2426,2024-09-05,434.65,Cərimə,Gecikib
5255,835,2025-07-22,803.57,Cərimə,Gecikib
5256,2685,2025-04-25,1346.33,Cərimə,Gecikib
5257,402,2025-07-01,550.23,Cərimə,Ödənilib
5258,2552,2025-09-13,1259.19,Cərimə,Ödənilib
5259,2172,2025-09-09,1371.18,Cərimə,Ödənilib
5260,664,2025-01-03,1581.56,Faiz,Gecikib
5261,1103,2025-02-12,69.2,Əsas borc,Ödənilib
5262,206,2025-08-16,553.91,Əsas borc,Gecikib
5263,1055,2025-07-10,868.51,Faiz,Gecikib
5264,2648,2025-10-20,155.45,Faiz,Ödənilib
5265,1113,2025-09-07,402.49,Faiz,Gecikib
5266,682,2025-09-14,205.15,Faiz,Ödənilib
5267,2100,2024-06-09,512.11,Əsas borc,Qismən Ödənilib
5268,1209,2025-01-19,145.11,Faiz,Gecikib
5269,2359,2024-09-12,1857.59,Əsas borc,Qismən Ödənilib
5270,389,2023-11-28,905.06,Cərimə,Gecikib
5271,165,2023-07-31,408.2,Faiz,Qismən Ödənilib
5272,88,2025-10-09,546.84,Faiz,Ödənilib
5273,2083,2025-06-30,249.82,Əsas borc,Ödənilib
5274,2106,2025-07-15,1816.16,Faiz,Qismən Ödənilib
5275,568,2025-09-28,574.7,Əsas borc,Gecikib
5276,2765,2025-09-30,311.35,Faiz,Ödənilib
5277,1100,2025-07-30,73.13,Əsas borc,Qismən Ödənilib
5278,2660,2024-11-24,1499.75,Faiz,Qismən Ödənilib
5279,2197,2025-10-09,1512.62,Faiz,Ödənilib
5280,200,2025-01-09,923.48,Faiz,Gecikib
5281,1078,2025-07-01,703.01,Faiz,Gecikib
5282,2627,2025-10-21,839.34,Əsas borc,Ödənilib
5283,1465,2025-07-31,1777.75,Cərimə,Gecikib
5284,2850,2023-09-17,695.61,Əsas borc,Gecikib
5285,762,2023-12-20,1061.8,Əsas borc,Ödənilib
5286,1272,2025-09-24,765.08,Əsas borc,Ödənilib
5287,1543,2025-10-09,1971.36,Faiz,Ödənilib
5288,386,2025-07-17,101.03,Cərimə,Gecikib
5289,1416,2023-02-22,1475.68,Faiz,Qismən Ödənilib
5290,1108,2025-10-09,627.27,Əsas borc,Qismən Ödənilib
5291,591,2025-07-24,505.29,Cərimə,Ödənilib
5292,954,2024-10-19,1866.53,Əsas borc,Ödənilib
5293,192,2025-09-10,762.18,Cərimə,Qismən Ödənilib
5294,1892,2025-02-06,492.24,Faiz,Qismən Ödənilib
5295,2153,2025-01-08,595.56,Əsas borc,Qismən Ödənilib
5296,1885,2024-10-15,456.78,Faiz,Qismən Ödənilib
5297,1030,2024-01-11,174.88,Əsas borc,Ödənilib
5298,367,2024-07-03,92.66,Əsas borc,Qismən Ödənilib
5299,2815,2025-06-23,409.94,Əsas borc,Ödənilib
5300,1958,2025-10-19,473.79,Faiz,Qismən Ödənilib
5301,165,2024-06-27,651.34,Faiz,Qismən Ödənilib
5302,780,2025-04-21,216.35,Cərimə,Qismən Ödənilib
5303,1477,2025-07-28,391.72,Faiz,Ödənilib
5304,821,2025-07-23,490.64,Cərimə,Qismən Ödənilib
5305,488,2025-10-12,1476.26,Əsas borc,Gecikib
5306,1246,2025-04-12,963.94,Əsas borc,Gecikib
5307,43,2025-07-22,452.02,Cərimə,Qismən Ödənilib
5308,389,2023-09-26,619.5,Cərimə,Gecikib
5309,866,2025-06-05,336.74,Cərimə,Qismən Ödənilib
5310,2888,2025-08-08,362.7,Cərimə,Qismən Ödənilib
5311,2734,2025-01-23,414.57,Əsas borc,Qismən Ödənilib
5312,1584,2024-01-06,358.0,Faiz,Gecikib
5313,2331,2024-05-03,462.38,Əsas borc,Qismən Ödənilib
5314,1731,2025-08-08,631.23,Faiz,Gecikib
5315,902,2023-12-06,401.31,Cərimə,Ödənilib
5316,27,2025-07-21,353.05,Cərimə,Gecikib
5317,2560,2025-09-24,331.19,Əsas borc,Gecikib
5318,1217,2025-08-22,184.23,Cərimə,Gecikib
5319,749,2023-07-14,835.32,Əsas borc,Ödənilib
5320,1537,2025-08-26,1512.04,Cərimə,Qismən Ödənilib
5321,2357,2025-04-20,1858.02,Əsas borc,Qismən Ödənilib
5322,2036,2024-02-27,514.33,Faiz,Ödənilib
5323,1626,2025-07-23,370.97,Faiz,Ödənilib
5324,167,2025-03-14,1335.99,Əsas borc,Ödənilib
5325,2750,2025-05-02,458.5,Əsas borc,Qismən Ödənilib
5326,1310,2023-12-16,399.91,Faiz,Qismən Ödənilib
5327,570,2025-10-22,853.27,Əsas borc,Ödənilib
5328,1434,2025-09-10,228.04,Cərimə,Ödənilib
5329,284,2025-09-02,364.81,Əsas borc,Gecikib
5330,438,2025-10-21,95.59,Cərimə,Ödənilib
5331,2158,2025-04-16,437.06,Faiz,Qismən Ödənilib
5332,488,2025-08-14,515.36,Cərimə,Gecikib
5333,2202,2025-05-24,1574.4,Cərimə,Gecikib
5334,1651,2025-08-27,538.44,Cərimə,Ödənilib
5335,2540,2025-06-07,493.38,Əsas borc,Ödənilib
5336,2021,2025-08-20,967.78,Cərimə,Ödənilib
5337,2427,2025-05-26,383.64,Cərimə,Gecikib
5338,836,2025-08-14,667.92,Faiz,Gecikib
5339,1412,2024-11-30,1437.19,Əsas borc,Ödənilib
5340,1240,2024-05-12,461.83,Cərimə,Ödənilib
5341,1460,2024-06-30,360.74,Cərimə,Gecikib
5342,2958,2025-09-08,358.39,Cərimə,Gecikib
5343,1662,2025-05-28,590.63,Cərimə,Qismən Ödənilib
5344,896,2025-08-31,828.33,Əsas borc,Ödənilib
5345,2695,2025-06-25,200.98,Faiz,Gecikib
5346,232,2025-06-30,771.64,Əsas borc,Ödənilib
5347,2109,2025-07-30,576.75,Cərimə,Ödənilib
5348,1212,2025-09-20,486.31,Cərimə,Ödənilib
5349,2854,2025-05-04,1178.31,Faiz,Ödənilib
5350,303,2024-04-20,662.82,Cərimə,Gecikib
5351,583,2025-08-17,107.48,Cərimə,Ödənilib
5352,1323,2024-05-12,623.42,Əsas borc,Qismən Ödənilib
5353,2825,2024-07-06,957.13,Faiz,Gecikib
5354,2405,2023-11-28,614.22,Faiz,Qismən Ödənilib
5355,354,2025-04-21,646.42,Cərimə,Ödənilib
5356,1707,2025-01-03,1700.58,Cərimə,Gecikib
5357,1810,2023-09-17,231.3,Faiz,Gecikib
5358,2124,2024-06-20,1962.51,Cərimə,Qismən Ödənilib
5359,317,2024-01-19,613.23,Cərimə,Qismən Ödənilib
5360,1955,2025-07-29,557.98,Əsas borc,Gecikib
5361,1132,2025-02-27,501.6,Əsas borc,Gecikib
5362,2353,2025-07-16,779.9,Faiz,Ödənilib
5363,2686,2025-01-19,335.68,Əsas borc,Qismən Ödənilib
5364,1203,2025-10-07,113.6,Əsas borc,Qismən Ödənilib
5365,1562,2025-07-30,619.74,Faiz,Ödənilib
5366,1608,2025-10-09,1754.05,Cərimə,Gecikib
5367,72,2023-12-02,547.45,Faiz,Ödənilib
5368,328,2025-08-23,549.23,Əsas borc,Gecikib
5369,984,2025-08-27,1764.54,Əsas borc,Qismən Ödənilib
5370,1632,2025-04-27,591.76,Faiz,Qismən Ödənilib
5371,1503,2023-01-13,418.25,Faiz,Qismən Ödənilib
5372,1303,2025-09-17,480.02,Cərimə,Ödənilib
5373,1662,2025-02-11,273.33,Cərimə,Ödənilib
5374,1674,2024-03-07,569.46,Cərimə,Gecikib
5375,2240,2025-08-03,783.31,Faiz,Gecikib
5376,1941,2024-03-26,1930.76,Faiz,Gecikib
5377,571,2023-08-15,546.65,Əsas borc,Qismən Ödənilib
5378,555,2024-12-24,403.42,Cərimə,Ödənilib
5379,849,2025-10-16,322.96,Cərimə,Qismən Ödənilib
5380,1409,2025-05-30,315.39,Faiz,Qismən Ödənilib
5381,2920,2024-05-03,133.71,Faiz,Qismən Ödənilib
5382,810,2025-05-07,1242.19,Cərimə,Qismən Ödənilib
5383,63,2025-07-03,740.86,Əsas borc,Ödənilib
5384,1523,2024-11-07,635.94,Faiz,Gecikib
5385,1522,2025-10-16,104.17,Əsas borc,Ödənilib
5386,972,2025-01-17,554.83,Faiz,Ödənilib
5387,1101,2025-03-31,460.45,Əsas borc,Gecikib
5388,2548,2024-09-12,436.88,Əsas borc,Ödənilib
5389,2515,2024-06-23,64.46,Əsas borc,Ödənilib
5390,1647,2025-10-12,182.57,Faiz,Qismən Ödənilib
5391,2879,2025-07-18,515.88,Cərimə,Qismən Ödənilib
5392,652,2024-12-31,695.37,Əsas borc,Ödənilib
5393,505,2025-10-12,935.1,Faiz,Qismən Ödənilib
5394,1436,2025-08-07,151.44,Cərimə,Gecikib
5395,820,2025-05-17,300.28,Faiz,Qismən Ödənilib
5396,1536,2025-07-09,284.33,Faiz,Qismən Ödənilib
5397,2464,2024-07-23,1146.14,Cərimə,Gecikib
5398,476,2025-09-12,442.05,Faiz,Ödənilib
5399,118,2025-08-01,909.37,Faiz,Ödənilib
5400,1461,2023-06-10,647.81,Cərimə,Ödənilib
5401,1736,2025-06-26,268.96,Cərimə,Ödənilib
5402,2175,2025-04-14,1266.02,Faiz,Ödənilib
5403,2585,2024-10-20,618.28,Cərimə,Gecikib
5404,1893,2024-12-22,416.62,Əsas borc,Qismən Ödənilib
5405,2113,2024-08-14,63.31,Əsas borc,Gecikib
5406,2749,2023-08-06,97.0,Əsas borc,Ödənilib
5407,1529,2025-08-17,601.41,Əsas borc,Qismən Ödənilib
5408,1040,2025-07-24,631.68,Əsas borc,Gecikib
5409,2311,2025-10-12,778.77,Cərimə,Qismən Ödənilib
5410,1938,2024-03-22,580.72,Faiz,Ödənilib
5411,2968,2025-05-19,96.49,Əsas borc,Ödənilib
5412,2054,2025-03-31,644.64,Faiz,Ödənilib
5413,2624,2024-12-05,1818.35,Faiz,Ödənilib
5414,1414,2025-09-06,813.88,Əsas borc,Ödənilib
5415,1677,2024-09-14,246.06,Cərimə,Gecikib
5416,1608,2025-10-07,1093.94,Cərimə,Gecikib
5417,290,2024-11-12,95.89,Faiz,Gecikib
5418,268,2024-04-26,411.76,Cərimə,Qismən Ödənilib
5419,1947,2025-01-03,443.65,Cərimə,Ödənilib
5420,368,2025-06-17,1175.52,Faiz,Qismən Ödənilib
5421,288,2024-08-04,543.08,Faiz,Ödənilib
5422,655,2025-09-23,695.77,Cərimə,Gecikib
5423,2396,2025-07-19,646.88,Cərimə,Gecikib
5424,1289,2024-10-04,498.62,Faiz,Ödənilib
5425,1852,2025-08-10,622.03,Faiz,Qismən Ödənilib
5426,1845,2025-06-26,271.77,Faiz,Gecikib
5427,403,2023-12-09,510.76,Faiz,Ödənilib
5428,181,2024-02-21,538.14,Cərimə,Qismən Ödənilib
5429,317,2025-07-07,194.44,Faiz,Gecikib
5430,755,2025-09-07,157.9,Əsas borc,Ödənilib
5431,2435,2025-04-16,474.16,Faiz,Gecikib
5432,2831,2025-10-03,612.71,Faiz,Ödənilib
5433,857,2024-11-29,617.64,Əsas borc,Gecikib
5434,2042,2025-10-07,396.96,Cərimə,Gecikib
5435,182,2025-07-13,883.25,Cərimə,Qismən Ödənilib
5436,1814,2024-06-19,57.53,Əsas borc,Qismən Ödənilib
5437,171,2025-02-13,1602.72,Əsas borc,Qismən Ödənilib
5438,1397,2024-10-04,57.23,Əsas borc,Gecikib
5439,1742,2024-08-25,1970.82,Faiz,Gecikib
5440,641,2025-08-22,932.14,Faiz,Gecikib
5441,219,2025-08-13,1390.83,Faiz,Ödənilib
5442,2885,2025-10-22,485.75,Faiz,Gecikib
5443,2788,2024-02-10,882.93,Faiz,Ödənilib
5444,762,2025-04-23,698.42,Cərimə,Ödənilib
5445,2391,2025-08-02,126.66,Cərimə,Gecikib
5446,2649,2025-09-04,547.39,Faiz,Ödənilib
5447,1344,2024-01-06,748.14,Faiz,Qismən Ödənilib
5448,481,2025-07-21,560.88,Faiz,Ödənilib
5449,2463,2024-05-05,504.51,Əsas borc,Qismən Ödənilib
5450,1518,2023-10-15,137.97,Cərimə,Qismən Ödənilib
5451,1750,2024-08-05,357.97,Faiz,Gecikib
5452,712,2023-04-05,181.63,Faiz,Ödənilib
5453,938,2025-05-01,413.16,Əsas borc,Qismən Ödənilib
5454,2780,2025-09-22,905.19,Faiz,Ödənilib
5455,576,2025-10-10,878.71,Cərimə,Qismən Ödənilib
5456,2435,2024-06-03,522.1,Faiz,Ödənilib
5457,298,2025-10-17,586.19,Əsas borc,Qismən Ödənilib
5458,2550,2024-05-22,1472.08,Cərimə,Ödənilib
5459,532,2025-03-19,337.02,Faiz,Qismən Ödənilib
5460,10,2025-06-10,652.02,Faiz,Qismən Ödənilib
5461,1232,2025-02-09,1354.39,Faiz,Ödənilib
5462,2042,2025-08-19,351.79,Faiz,Ödənilib
5463,1975,2025-09-19,679.53,Cərimə,Qismən Ödənilib
5464,200,2024-09-25,537.72,Əsas borc,Gecikib
5465,1006,2025-09-13,433.33,Faiz,Ödənilib
5466,1926,2025-04-15,528.87,Faiz,Ödənilib
5467,1943,2023-09-15,591.34,Cərimə,Gecikib
5468,2257,2025-05-17,591.42,Əsas borc,Ödənilib
5469,580,2025-05-04,594.53,Faiz,Gecikib
5470,811,2024-04-04,449.95,Faiz,Qismən Ödənilib
5471,787,2025-08-28,1347.77,Faiz,Qismən Ödənilib
5472,1214,2024-09-05,1402.91,Əsas borc,Qismən Ödənilib
5473,2434,2024-10-09,1563.01,Əsas borc,Ödənilib
5474,627,2025-07-18,536.84,Əsas borc,Ödənilib
5475,58,2025-03-09,229.36,Cərimə,Ödənilib
5476,2683,2025-05-07,531.96,Faiz,Ödənilib
5477,2456,2025-03-21,488.87,Cərimə,Qismən Ödənilib
5478,1887,2025-09-24,395.68,Cərimə,Qismən Ödənilib
5479,857,2024-03-11,99.58,Faiz,Ödənilib
5480,1702,2025-08-03,751.91,Cərimə,Gecikib
5481,1604,2022-12-26,565.48,Cərimə,Qismən Ödənilib
5482,1616,2024-09-16,889.44,Faiz,Ödənilib
5483,2373,2025-01-31,608.21,Faiz,Gecikib
5484,1241,2024-06-10,666.72,Cərimə,Gecikib
5485,2795,2025-09-15,434.9,Cərimə,Ödənilib
5486,1042,2025-10-01,576.03,Əsas borc,Gecikib
5487,440,2025-01-01,1603.1,Əsas borc,Gecikib
5488,2940,2025-02-24,56.84,Cərimə,Qismən Ödənilib
5489,491,2024-09-27,558.21,Faiz,Qismən Ödənilib
5490,2828,2025-06-19,1628.24,Faiz,Qismən Ödənilib
5491,171,2025-04-01,1810.14,Faiz,Qismən Ödənilib
5492,1189,2023-09-28,618.3,Əsas borc,Qismən Ödənilib
5493,1206,2023-06-25,510.84,Cərimə,Gecikib
5494,1329,2022-11-20,1171.26,Cərimə,Ödənilib
5495,1988,2025-03-18,571.42,Faiz,Gecikib
5496,1301,2024-12-12,247.65,Cərimə,Gecikib
5497,201,2025-10-22,116.4,Faiz,Gecikib
5498,9,2023-04-24,452.16,Əsas borc,Qismən Ödənilib
5499,2686,2023-06-18,651.53,Faiz,Qismən Ödənilib
5500,1598,2024-11-14,876.42,Faiz,Qismən Ödənilib
5501,2770,2024-04-30,1455.22,Əsas borc,Ödənilib
5502,1680,2024-08-03,1422.66,Faiz,Gecikib
5503,376,2025-03-26,963.9,Əsas borc,Ödənilib
5504,154,2023-11-18,543.6,Faiz,Gecikib
5505,1591,2025-10-05,1857.57,Faiz,Gecikib
5506,236,2024-01-15,557.4,Faiz,Gecikib
5507,2935,2025-03-27,366.17,Cərimə,Ödənilib
5508,1492,2025-10-02,1895.44,Faiz,Qismən Ödənilib
5509,1953,2025-10-20,96.31,Əsas borc,Ödənilib
5510,915,2025-08-21,742.03,Cərimə,Gecikib
5511,1370,2023-08-09,1276.78,Faiz,Qismən Ödənilib
5512,2992,2025-09-26,1595.02,Əsas borc,Qismən Ödənilib
5513,888,2023-05-21,446.27,Faiz,Qismən Ödənilib
5514,1952,2024-07-25,677.44,Cərimə,Gecikib
5515,2166,2024-06-14,75.03,Əsas borc,Ödənilib
5516,2252,2025-07-11,439.18,Faiz,Qismən Ödənilib
5517,2113,2025-08-23,328.95,Faiz,Gecikib
5518,553,2024-08-24,1977.7,Cərimə,Qismən Ödənilib
5519,1555,2024-12-04,536.75,Faiz,Gecikib
5520,1735,2025-01-16,679.69,Faiz,Gecikib
5521,1282,2025-03-13,393.94,Əsas borc,Ödənilib
5522,2628,2023-05-06,187.29,Cərimə,Gecikib
5523,1220,2025-09-03,236.99,Cərimə,Gecikib
5524,833,2024-09-16,285.7,Cərimə,Gecikib
5525,1354,2025-10-03,241.84,Faiz,Ödənilib
5526,796,2025-07-10,703.48,Cərimə,Gecikib
5527,1499,2025-09-10,369.76,Əsas borc,Qismən Ödənilib
5528,384,2025-07-15,596.27,Əsas borc,Ödənilib
5529,413,2024-04-16,455.72,Cərimə,Qismən Ödənilib
5530,738,2023-03-19,744.78,Faiz,Ödənilib
5531,1050,2025-08-24,685.04,Cərimə,Gecikib
5532,1450,2025-01-27,744.92,Cərimə,Qismən Ödənilib
5533,2857,2025-04-23,65.65,Əsas borc,Qismən Ödənilib
5534,1167,2024-11-18,415.48,Faiz,Gecikib
5535,1606,2024-08-19,1157.06,Əsas borc,Gecikib
5536,1569,2024-04-23,151.95,Faiz,Ödənilib
5537,1817,2023-05-30,650.24,Əsas borc,Gecikib
5538,2669,2025-09-08,399.77,Əsas borc,Gecikib
5539,2332,2025-09-02,594.73,Cərimə,Qismən Ödənilib
5540,1181,2025-10-04,579.71,Cərimə,Gecikib
5541,1736,2025-04-14,631.63,Əsas borc,Gecikib
5542,1513,2025-02-11,108.47,Əsas borc,Gecikib
5543,1442,2025-02-09,1680.54,Əsas borc,Gecikib
5544,1846,2025-06-16,684.68,Faiz,Ödənilib
5545,1666,2025-09-30,910.3,Faiz,Gecikib
5546,887,2024-01-11,644.28,Əsas borc,Qismən Ödənilib
5547,1806,2024-09-15,667.96,Faiz,Gecikib
5548,338,2025-10-07,367.87,Cərimə,Gecikib
5549,1462,2024-06-29,866.57,Faiz,Qismən Ödənilib
5550,1455,2025-10-10,590.03,Cərimə,Qismən Ödənilib
5551,617,2025-06-27,686.75,Faiz,Gecikib
5552,1942,2025-09-23,597.53,Faiz,Ödənilib
5553,2840,2023-09-05,741.85,Əsas borc,Ödənilib
5554,1402,2025-03-13,500.46,Faiz,Gecikib
5555,1198,2025-07-13,264.06,Faiz,Qismən Ödənilib
5556,370,2025-08-23,1882.94,Faiz,Ödənilib
5557,1302,2025-03-29,117.51,Cərimə,Ödənilib
5558,660,2023-06-27,536.38,Faiz,Gecikib
5559,1505,2025-07-12,978.01,Cərimə,Gecikib
5560,2865,2025-05-15,604.74,Cərimə,Gecikib
5561,1698,2024-10-26,566.54,Cərimə,Ödənilib
5562,1161,2024-11-02,345.31,Əsas borc,Ödənilib
5563,2981,2025-07-08,680.82,Cərimə,Ödənilib
5564,20,2023-06-09,1851.1,Cərimə,Ödənilib
5565,1746,2025-08-09,1854.52,Faiz,Ödənilib
5566,1009,2023-12-02,180.46,Faiz,Gecikib
5567,853,2025-10-20,1781.14,Əsas borc,Ödənilib
5568,2106,2024-04-14,744.15,Faiz,Qismən Ödənilib
5569,1084,2024-12-30,483.86,Cərimə,Gecikib
5570,138,2024-01-30,638.39,Əsas borc,Ödənilib
5571,2301,2025-10-11,1929.67,Faiz,Qismən Ödənilib
5572,2149,2025-10-01,1586.32,Əsas borc,Ödənilib
5573,521,2024-01-19,571.52,Əsas borc,Qismən Ödənilib
5574,1315,2024-10-07,774.67,Cərimə,Ödənilib
5575,1283,2025-07-26,1251.48,Cərimə,Ödənilib
5576,157,2024-10-11,218.22,Faiz,Qismən Ödənilib
5577,1152,2025-09-15,378.18,Cərimə,Qismən Ödənilib
5578,397,2025-09-04,1328.36,Cərimə,Qismən Ödənilib
5579,136,2025-05-11,656.72,Faiz,Gecikib
5580,2376,2025-08-26,1993.35,Əsas borc,Qismən Ödənilib
5581,2000,2025-08-11,315.99,Əsas borc,Gecikib
5582,2858,2025-09-01,778.4,Cərimə,Ödənilib
5583,63,2025-04-11,936.66,Əsas borc,Qismən Ödənilib
5584,680,2025-10-13,604.58,Faiz,Gecikib
5585,947,2025-07-29,918.19,Cərimə,Ödənilib
5586,2513,2025-10-09,305.29,Cərimə,Ödənilib
5587,653,2025-04-18,597.34,Cərimə,Qismən Ödənilib
5588,1747,2024-10-30,673.83,Əsas borc,Ödənilib
5589,2904,2025-09-19,700.24,Cərimə,Ödənilib
5590,1234,2025-06-03,549.4,Faiz,Ödənilib
5591,2274,2025-07-11,1951.17,Faiz,Qismən Ödənilib
5592,2345,2025-04-12,330.12,Əsas borc,Qismən Ödənilib
5593,2939,2025-09-29,780.26,Faiz,Qismən Ödənilib
5594,1961,2024-11-25,559.77,Faiz,Qismən Ödənilib
5595,409,2025-03-25,404.1,Cərimə,Ödənilib
5596,691,2024-05-19,405.46,Əsas borc,Ödənilib
5597,1187,2024-12-27,503.29,Faiz,Ödənilib
5598,870,2025-06-23,596.47,Cərimə,Gecikib
5599,2322,2023-09-19,715.72,Faiz,Qismən Ödənilib
5600,2878,2024-07-30,395.25,Əsas borc,Qismən Ödənilib
5601,2571,2025-07-01,263.97,Faiz,Ödənilib
5602,2743,2025-09-22,868.95,Cərimə,Gecikib
5603,1333,2024-05-06,343.02,Faiz,Ödənilib
5604,2750,2025-03-16,342.47,Faiz,Gecikib
5605,879,2024-11-25,610.02,Əsas borc,Gecikib
5606,210,2025-07-05,244.9,Faiz,Ödənilib
5607,253,2023-06-21,216.23,Faiz,Ödənilib
